id,project_reference,academic_year,mobility_start_month,mobility_end_month,mobility_duration,activity_mob,participant_nationality,participant_gender,participant_profile,special_needs,fewer_opportunities,group_leader,participant_age,sending_country_code,sending_city,sending_organization,receiving_country_code,receiving_city,receiving_organization
47009,2015-3-DE04-KA347-013133,2017-2018,2017-05,2017-05,1,National youth meetings,DE,Male,Learner,No,No,No,70,DE,Mohlsdorf,Landesjugendring Thüringen e.V.,DE,Mohlsdorf-Teichwolframsdorf,Landesjugendring Thüringen e.V.
47010,2015-3-DE04-KA347-013133,2017-2018,2017-05,2017-05,1,National youth meetings,DE,Male,Learner,No,No,No,72,DE,Mohlsdorf,Landesjugendring Thüringen e.V.,DE,Mohlsdorf-Teichwolframsdorf,Landesjugendring Thüringen e.V.
47011,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Ellersleben,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47012,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47013,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Gro?neuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47014,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47015,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Kleinbrembach,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47016,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Kleinneuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47017,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Olbersleben,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47018,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Rasetnberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47019,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Rastenberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47020,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Rothenberga,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47021,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Schillingstedt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47022,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Spr?tau,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47023,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Vogelsberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47024,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Beichlingen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47025,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Burgwenden,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47026,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Buttst?dt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47027,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Dermsdorf,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47028,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47029,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47030,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Gro?monra,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47031,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Guthmannshausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47032,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47033,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Kleinbremmbach,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47034,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47035,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Orlishausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47036,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Ostramonda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47037,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47038,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47039,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Rudersdorf,Landesjugendring Thüringen e.V.,DE,Erfurt,Landesjugendring Thüringen e.V.
47040,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Schillingstedt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47041,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Vogelsberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47042,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Beichlingen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47043,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,Erfurt,Landesjugendring Thüringen e.V.
47044,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47045,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47046,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Gro?brembach,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47047,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47048,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Orlishausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47049,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Ostramonda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47050,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Rastenberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47051,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,S?mmerda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47052,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Vogelsberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47053,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Bachra,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47054,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47055,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47056,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Gro?neuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47057,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47058,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Rastenberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47059,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Buttst?dt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47060,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Kleinneuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47061,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Neugernsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47062,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,18,DE,Gera,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47063,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,30,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47064,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,34,DE,Langenwetzendorf,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47065,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,34,DE,Langenwetzendorf,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47066,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,36,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47067,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,43,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47068,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,48,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47069,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,53,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47070,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Female,Learner,No,No,No,58,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47071,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Altenbeichlingen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47072,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Buttst?dt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47073,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,E?leben,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47074,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Finneland,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47075,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47076,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47077,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Gro?monra,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47078,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Hardisleben,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47079,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47080,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47081,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Ostramonda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47082,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Wolfersdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47083,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Buttst?dt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47084,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47085,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47086,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Gro?neuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47087,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47088,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,14,DE,Rastenberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47089,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Bachra,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47090,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47091,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47092,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,Gro?neuhausen,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47093,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,15,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47094,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Buttst?dt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47095,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47096,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47097,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,17,DE,Geraberg,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47098,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,17,DE,Teichwolframsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47099,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,22,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47100,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,28,DE,Jena,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47101,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,28,DE,Jena,Landesjugendring Thüringen e.V.,DE,Greiz-Pohlitz,Landesjugendring Thüringen e.V.
47102,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,30,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47103,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,31,DE,Erfurt,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47104,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,31,DE,S?mmerda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47105,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,37,DE,Teichwolframsdorf,Landesjugendring Thüringen e.V.,DE,Kleinreinsdorf,Landesjugendring Thüringen e.V.
47106,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,55,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47107,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,62,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47108,2015-3-DE04-KA347-013133,2017-2018,2017-06,2017-06,1,National youth meetings,DE,Male,Learner,No,No,No,66,DE,K?lleda,Landesjugendring Thüringen e.V.,DE,K?lleda,Landesjugendring Thüringen e.V.
47109,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Werdau,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47110,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Female,Learner,No,No,No,28,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47111,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Mohlsdorf,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47112,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47113,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,13,DE,Werda,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47114,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,16,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47115,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,23,DE,Mohlsdorf,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47116,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,29,DE,Jena,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47117,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,35,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47118,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,44,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47119,2015-3-DE04-KA347-013133,2017-2018,2017-08,2017-08,1,National youth meetings,DE,Male,Learner,No,No,No,61,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Reudnitz,Landesjugendring Thüringen e.V.
47120,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,13,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47121,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47122,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Mohlsdorf,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47123,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,14,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47124,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47125,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,15,DE,Reudnitz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47126,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,16,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
47127,2015-3-DE04-KA347-013133,2017-2018,2017-09,2017-09,1,National youth meetings,DE,Female,Learner,No,No,No,17,DE,Greiz,Landesjugendring Thüringen e.V.,DE,Greiz,Landesjugendring Thüringen e.V.
